,Unnamed: 0,smi,ID,mol,SA score,Mol wt,fitness value,prop
258511,3329413,C1(CCCCC1)C,MCULE-3843525768,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD030>,1.54864204806254,98.189,2.5866,2.5866
382402,4162005,COC1C=C(C)C=CC=1C,MCULE-4223414777,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4F80>,1.34161295641911,136.194,2.31204,2.31204
15582,147302,C(CC1CCCCC1)(NN)=O,MCULE-2424968160,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4F30>,2.07078147773644,156.229,0.9467,0.9467
209495,2767709,C1(C#N)C(C)=CC(=CC=1N)C,MCULE-5847269719,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4EE0>,2.2621011320532,146.193,1.75732,1.75732
427773,4295143,N1(CCC)N=CC=C1COC,MCULE-6592601646,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4E90>,2.50668073331956,154.213,1.4395,1.4395
380509,4156144,OCC(C1C(C)=CC(C)=CC=1C)N,MCULE-3100019080,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4E40>,2.632853228168,179.263,1.60396,1.60396
180510,2371729,N1=C(C=CN=C1S)C1C=CN=CC=1,MCULE-5935232794,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4DF0>,2.60462234110194,189.243,1.8273,1.8273
468178,4499996,C[C@@H](C1OC(C)=C(C)C=1)N,MCULE-5073022422,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4DA0>,3.08735113581972,139.198,1.91614,1.91614
225750,2960897,C1(C#N)C(OC)=CC=CC=1N(=O)=O,MCULE-5679211613,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4D50>,2.09377161814069,178.147,1.47508,1.47508
271821,3420495,C1(C)=CN(CC(=O)O)N=C1N,MCULE-4761781577,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4D00>,2.50543534955983,155.157,-0.14168,-0.14168
216075,2791138,CC1=CC(CNC(C2CC2)=O)=CC=C1,MCULE-4011040473,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4CB0>,1.47940484604717,189.258,2.02122,2.02122
411910,4255101,C(N)(CC1CCCC1)=S,MCULE-6979331241,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4C60>,2.42745877645633,143.255,1.8528,1.8528
395769,4203953,C(CCCCC)CCC(C)C=O,MCULE-9301043210,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4C10>,2.55475652043909,170.296,3.572,3.572
453641,4440455,C(OCCN=N#N)COCCCC,MCULE-5143222869,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4BC0>,2.64850627807535,187.243,2.13,2.13
504152,4749776,C(COC1C=CC=C(C)C=1)(NO)=N,MCULE-4775277487,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4B70>,2.4728705192396,180.207,1.32989,1.32989
573823,5573391,C1(OC)=C([C@@H](C=C)N)C(O)=CC=C1,MCULE-5350669236,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4B20>,2.97739952422489,179.219,1.5866,1.5866
259711,3331649,OC(C1C(C2CC2)=CNC=1)=O,MCULE-9041587831,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4AD0>,2.75923725937415,151.165,1.5903,1.5903
377342,4146932,NNC1C=CC=CC=1C1C=CC=CC=1,MCULE-3232279922,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4A80>,1.56581454441634,184.242,2.6392,2.6392
75011,936181,C(OCCCC)=O,MCULE-4633421026,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4A30>,2.43314018571436,102.133,0.9595,0.9595
553884,5414990,N[C@H](C(=O)OC(C)(C)C)COC,MCULE-3792235790,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E49E0>,2.70532001694258,175.228,0.301799999999999,0.301799999999999
161206,2175253,CC(CN1CCN(C)CC1)CN,MCULE-4050402412,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4990>,2.57882784911041,171.288,-0.171399999999998,-0.171399999999998
504734,4750804,C(CCC)(=O)C(N)=O,MCULE-6625605588,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4940>,2.49074448416107,115.132,-0.1591,-0.1591
394639,4200583,[C@H](C1=CC=CC=C1N(=O)=O)(N)C,MCULE-3260225616,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E48F0>,2.39463886309643,166.18,1.6145,1.6145
387681,4180249,NCC1=CC=CC=C1OCC1CC1C,MCULE-6820766809,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E48A0>,2.74610173128031,191.274,2.1801,2.1801
389287,4184661,C1(=CC=C(C=C1)[C@H](CO)N)N(C)C,MCULE-8595927531,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4850>,2.41602501873038,180.251,0.7447,0.7447
339352,3847671,OC(/C=C/C1C=CC2C=CC=CC=2C=1)=O,MCULE-6746048754,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4800>,1.70011988087905,198.221,2.9376,2.9376
408689,4246564,N1(CC(=O)NC2C=CC=CC1=2)C1CC1,MCULE-4266633877,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E47B0>,2.11949327799983,188.23,1.6075,1.6075
225079,2959351,C(NC(CO)C(O)=O)(CN)=O,MCULE-9704484705,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4760>,2.47420230831549,162.145,-2.4932,-2.4932
370664,4125071,O=C(O)C1SC=C(N)C=1,MCULE-7512029277,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4710>,2.59307608414863,143.167,1.0285,1.0285
570108,5546662,C1=C(C=O)C=CC([C@@]2(NCCC2)O)=C1,MCULE-2789894083,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E46C0>,3.37365711814996,191.23,1.0276,1.0276
446147,4383653,N#CC1C=NN=C2C=1C=CC=C2,MCULE-8073788394,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4670>,2.28095255041883,155.16,1.50148,1.50148
434668,4320773,C1(N)=NC(OC)=C(N)C(OC)=N1,MCULE-8354106498,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4620>,2.58092761910015,170.172,-0.3418,-0.3418
171054,2247858,N(=O)(=O)C1C=CC(=NC=1)SC(N)=N,MCULE-4268088241,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4580>,2.78217469506377,198.207,0.97537,0.97537
409614,4248604,N1=C(C=O)OC=C1C(C)(C)C,MCULE-5382556350,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4530>,3.26223269703994,153.181,1.7846,1.7846
408797,4246797,O=CC1=CC=CC(CCC)=C1,MCULE-9571078605,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E44E0>,1.77439338840641,148.205,2.4516,2.4516
546493,5336359,C(OCC)(=O)C(O)CC=C,MCULE-8778592130,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4490>,3.08401740800907,144.17,0.4865,0.4865
193031,2651958,N1(CC)CCC[C@@H](C1)N,MCULE-9905481552,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4440>,2.58280984737569,128.219,0.4294,0.4294
484746,4633617,CCOC(C(CO)(O)C)=O,MCULE-2282982715,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E43F0>,3.04141982221026,148.158,-0.7072,-0.7072
65218,768487,C1(C=CC(=CC=1)C)N(C)CCN,MCULE-1720092900,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E43A0>,1.87383666630294,164.252,1.38992,1.38992
496797,4722491,O=C(CC1C(=O)N(C)CCN1C)O,MCULE-8012746920,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4350>,3.00650390690104,186.211,-0.766499999999999,-0.766499999999999
360822,4081705,N1C(C2C=CC=CC=2)=CN(C)N=1,MCULE-2080081664,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4300>,1.90002903393531,159.192,1.4821,1.4821
482546,4624146,CC(=O)N1CCN[C@@H](C)C1,MCULE-2542056943,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E42B0>,2.84571602733846,142.202,-0.1734,-0.1734
487541,4641862,CCOC(/C=C/C1N=CC=CC=1)=O,MCULE-1211328616,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4260>,2.03112124689032,177.203,1.6579,1.6579
394056,4198777,N1(C2=NC=CC(C)=C2)CCCC(O)C1,MCULE-4168778635,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4210>,2.54005288738073,192.262,1.35112,1.35112
478122,4606925,CC=CC(C1C(C)(C)CC=CC=1C)=O,MCULE-5736813077,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E41C0>,3.34289929671085,190.286,3.4342,3.4342
80648,1005703,N1=C(C)C=CC(OCC(N)=O)=C1CC,MCULE-4322604833,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4170>,2.14347572739254,194.234,0.81652,0.81652
37436,395038,C1(=CC(=NN1C)C)N(=O)=O,MCULE-5870344166,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4120>,2.78911670395362,141.13,0.63672,0.63672
37090,393908,N1(CC(C)/C(/N)=N\O)C=C(C=N1)C,MCULE-1624831665,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4080>,3.23542457916994,182.227,0.57402,0.57402
385607,4174672,N1CCC[C@@H]1C(C)=O,MCULE-2095368644,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1E4030>,2.95112468794756,113.16,0.3274,0.3274
392368,4193873,C(C)(COC)OC(=O)CC#N,MCULE-2089750235,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADF80>,3.14940420297256,157.169,0.47818,0.47818
431930,4311497,C(O)[C@H](C1CC1)N,MCULE-9945100855,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADF30>,3.10924204205882,101.149,-0.284,-0.284
361444,4084320,S1(=O)(=O)CCN(CC1)CCC,MCULE-8688019706,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADEE0>,2.37554187475877,177.269,0.1268,0.1268
266289,3357280,C(=O)(N1CCCC1)C(NN)=O,MCULE-5950172137,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADE90>,2.18054649014338,157.173,-1.4013,-1.4013
416869,4267802,C1(CN)C(C)=NOC=1CC,MCULE-9604663124,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADE40>,2.75723859744474,140.186,1.00412,1.00412
362854,4091955,N1C(CCC1=O)COC1=CN=CC=N1,MCULE-2286139926,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADDF0>,3.08890260595484,193.206,0.134,0.134
483684,4631161,C[C@H](CCNC(OC(C)(C)C)=O)O,MCULE-1327102744,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADDA0>,2.48110086288623,189.255,1.282,1.282
36438,392089,C1(CNC)=CN(N=C1C)C,MCULE-4803157505,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADD50>,2.352848853855,139.202,0.44792,0.44792
201990,2701937,C1(C(CC)=O)=CNC(C(NC)=O)=C1,MCULE-6662073167,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADD00>,2.41461865110773,180.207,0.967,0.967
29204,315933,C(=O)(NC1CC1)C1=CC=CS1,MCULE-3916467903,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADCB0>,1.78664500130964,167.233,1.6403,1.6403
457023,4453209,C1(SC=CC=1C)C(=O)CC(C)C,MCULE-5706829833,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADC60>,2.27346511910014,182.288,3.28532,3.28532
389310,4184716,C1(CCCCC1)C[C@@H](N)CO,MCULE-4544384276,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADBC0>,2.69217139729103,157.257,1.2764,1.2764
350996,4055288,C1(C(NN)=O)NN=C(C2=CC=CN2)C=1,MCULE-4276845662,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADB70>,2.87181366261522,191.194,0.00829999999999981,0.00829999999999981
485799,4636010,CC1=C(C)C(C2=NOC(N)=C2)=CC=C1,MCULE-8537957474,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADB20>,2.33949952060338,188.23,2.54064,2.54064
278465,3471616,C1(CNC(=S)NCCCC)CC1,MCULE-5756998781,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADAD0>,2.05122268028896,186.324,1.6606,1.6606
409133,4247497,C1(N)C(=CC=CC=1C(C)C)CC=C,MCULE-5136606617,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADA80>,2.404423925833,175.275,3.1207,3.1207
154560,2089561,CC1(C2=CC=CC=C2)C(=O)OC(=O)C1,MCULE-1868964372,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1ADA30>,2.85930436667067,190.198,1.4178,1.4178
47136,475177,C(NCCC)(=O)NC1CCCCCC1,MCULE-8517881874,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD9E0>,1.75268097030752,198.31,2.4184,2.4184
75346,940373,C1(CCC(C)O1)=O,MCULE-3014789527,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD990>,3.0154634995487,100.117,0.7119,0.7119
481506,4618929,OC1C(C(O)=O)=NC=C2C=CC=NC=12,MCULE-3130313440,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD940>,2.27549833717143,190.158,1.0336,1.0336
231943,3014860,C1(C2=CC=CC=C2)C(C1)COC(C)=O,MCULE-7038282942,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD8F0>,2.65073386145782,190.242,2.3532,2.3532
273808,3437619,C1(CC)OC(C(OCC)=O)=C(C)N=1,MCULE-6893049825,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD8A0>,2.38900326649234,183.207,1.72212,1.72212
482974,4627351,OC(C1C(C2CCNCC2)=NOC=1)=O,MCULE-2023346383,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD850>,2.83244558569214,196.206,0.8398,0.8398
469372,4504173,N1(C)CCC[C@H](C(O)=O)C1,MCULE-4244061094,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD800>,2.42125448887692,143.186,0.4128,0.4128
29229,316161,C1(=CC=C(C=O)O1)N1CCCC1,MCULE-2129589494,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD7B0>,2.44478024272652,165.192,1.6923,1.6923
290729,3545028,CC1OC(CCCC(O)=O)=NC=1,MCULE-7779592380,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD760>,2.33073456840084,169.18,1.39032,1.39032
211675,2776481,C(C(NC(C)=O)C(C)C)(=O)OC,MCULE-2098636411,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD710>,2.29859847848104,173.212,0.3201,0.3201
400279,4214998,N1C2=C(C(C=O)=CC=N2)C(C(C)=O)=C1,MCULE-4164514478,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD6C0>,2.72357052652054,188.186,1.578,1.578
379418,4152949,OCC1C2C=CC(=CC=2NN=1)OC,MCULE-3502844304,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD670>,2.36094411591319,178.191,1.0638,1.0638
333877,3831805,N(C)(CCN(C)C)C1CCC(CC1)C,MCULE-5280147472,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD620>,2.20404900674477,198.354,2.0585,2.0585
531370,5129687,[C@@H]1(C(OC)=O)C[C@H]1C1=CC=CC=C1C,MCULE-9996745351,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD5D0>,2.63672776678327,190.242,2.27152,2.27152
559102,5444452,O=C(CN(C)CC1CC1)NN,MCULE-3693251580,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD580>,2.32922633099219,157.217,-0.681899999999998,-0.681899999999998
86627,1043322,C1CN(C2=NC=CC=N2)CCNC1,MCULE-1583618364,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD530>,2.14042909912125,178.239,0.2763,0.2763
467467,4498398,CC(CCC1=CC(O)=CC=C1)=O,MCULE-8094657023,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD4E0>,1.76840869427497,164.204,1.9138,1.9138
554264,5420356,CCN(CCNC(C=C)=O)CC,MCULE-1530508278,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD490>,2.26274733063861,170.256,0.6304,0.6304
183840,2408809,N1(CC(O)=O)C=NC(=C(C)C1=O)C,MCULE-6096188778,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD440>,2.25904698982783,182.179,-0.0552599999999996,-0.0552599999999996
215609,2790334,COC1=CC(OC)=C(C(N)C)C=C1,MCULE-6168444784,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD3F0>,2.17503468906005,181.235,1.7235,1.7235
498869,4730321,O=CC1C(C2C=CC=CN=2)=CC=CC=1,MCULE-8585497445,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD3A0>,1.87399953503548,183.21,2.5611,2.5611
223885,2937996,N1(C)C=NN=C1SCCC#N,MCULE-2462615487,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD350>,2.73061323952304,168.225,0.82088,0.82088
479365,4611739,N1(C)C2=C(C=CC=C2)C2=C1C=CC=C2O,MCULE-5554487994,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD300>,1.93319573061072,197.237,3.0371,3.0371
104319,1172446,C1(=N/O)\C(=O)NC2=C(C=C(C)C=C\12)C,MCULE-1152554648,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD2B0>,2.79819475573262,190.202,1.43384,1.43384
388909,4183616,O1C2=CC=CC(O)=C2N=C1N,MCULE-5924117465,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD260>,2.56625492686795,150.137,1.1156,1.1156
215898,2790845,CCCC(N1CCNCC1)=O,MCULE-4982582245,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD210>,2.02623259436175,156.229,0.2183,0.2183
411033,4252487,C(C)(C)(O)CCO,MCULE-4723950851,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD1C0>,2.64673489874127,104.149,0.1397,0.1397
265053,3345557,N(COC)(CC)CC,MCULE-7233086011,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD170>,2.5045237149303,117.192,0.9321,0.9321
270814,3409668,C1(C2=CC=CN2)=NNC(N)=C1,MCULE-5299307098,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD120>,3.22772100937415,148.169,0.987,0.987
374613,4138587,COC(CNC1CCCCC1)OC,MCULE-7034011602,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD0D0>,2.26915908472816,187.283,1.5276,1.5276
373463,4134903,OC(C1N=C(C2C=CC=CC=2)NC1)=O,MCULE-4120006467,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD080>,3.16270750276534,190.202,0.4896,0.4896
153745,2061229,N1(N)C(=N)C2C=CC=CC=2NC1=S,MCULE-1434951422,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1AD030>,2.79213590385498,192.247,0.89216,0.89216
466152,4494836,C(=O)C1=CC=CC(C#N)=C1N(=O)=O,MCULE-2147269607,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9F80>,2.56757909066817,176.131,1.27898,1.27898
342362,3863927,C1=CC=C(N2C3=C(C=CC=C3)N=N2)C=C1,MCULE-4723924651,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9F30>,1.64195158034238,195.225,2.4205,2.4205
73215,916101,N1C2C=CC=CC=2C=C1,MCULE-9442796928,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9EE0>,1.73979723799479,117.151,2.1679,2.1679
561098,5454289,C(C1C2C=C(C)N=CC=2N(C)C=1)(=O)C,MCULE-8531975865,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9E90>,2.45379354115772,188.23,2.08432,2.08432
34234,361159,C1(SC=CC=1N)C(OC)=O,MCULE-7952886981,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9E40>,2.19740782821397,157.194,1.1169,1.1169
443465,4367306,C1NC(C(C)(C)C2NC=CC=2)=CC=1,MCULE-9073305226,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9DF0>,3.22620898077806,174.247,2.6687,2.6687
216987,2792587,CCC(CSC1=CC=CC=C1)N,MCULE-9383829075,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9DA0>,2.39682065042674,181.304,2.516,2.516
442956,4365274,C(O)(=O)[C@@H](C1=CC=CC=C1)OC,MCULE-2767571432,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9D50>,2.14291735959992,166.176,1.4587,1.4587
115545,1297991,COC(C1=CC(OC)=CC(OC)=C1)=O,MCULE-9835235442,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9D00>,1.57678544399173,196.202,1.4904,1.4904
488306,4644514,O1C2=C3C(C=CC=C3)=C(C)C=C2N=C1N,MCULE-2664096200,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9CB0>,2.29331487193451,198.225,2.87162,2.87162
560985,5453870,C12=NC=NN1C(C)=CN=C2N,MCULE-8390427948,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9C60>,2.73438743307142,149.157,0.0149199999999999,0.0149199999999999
482813,4627008,CC1=C(O)C(O)=C(C)C=C1,MCULE-8936364529,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9C10>,1.96552617140924,138.166,1.71464,1.71464
418391,4272678,O1C2=CC=CC=C2OCC1O,MCULE-2874408874,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9BC0>,2.68859763798582,152.149,0.7762,0.7762
66041,783946,C1(C(O)=O)=CC2=C(C=CS2)N1,MCULE-2564302171,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9B70>,2.50591249510616,167.189,1.9276,1.9276
482955,4627308,OC(C1(N2N=CC=C2)CCCCC1)=O,MCULE-5896475996,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9B20>,2.72221981646137,194.234,1.6271,1.6271
216119,2791207,C1NCCC(NC2=NC=CC=C2)C1,MCULE-8087493697,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9AD0>,2.15043738314492,177.251,1.2455,1.2455
494846,4712475,C1([C@@]2([H])CC[C@]([H])(CC2)C1)=O,MCULE-8282529338,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9A80>,3.27942607589065,124.183,1.7656,1.7656
6941,77986,N(CCCC(OC)=O)(=O)=O,MCULE-6885475719,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9A30>,2.49106759152759,147.13,0.2163,0.2163
518733,5025353,O=C(C(C1(CC1)O)N)O,MCULE-6983168418,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A99E0>,3.47491779143163,131.131,-1.0768,-1.0768
460729,4467484,NC(=O)[C@H](CCC(=O)N)NC(=O)C,MCULE-5557467298,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9990>,2.44401834540371,187.199,-1.7581,-1.7581
478866,4610462,N[C@@H](C1=CC=CC(OC)=C1C)C(C)C,MCULE-4944760545,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9940>,2.60314082916867,193.29,2.65942,2.65942
264809,3343891,N#CC(NC(C1C=CC=CC=1)=O)CC,MCULE-2637769589,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A98F0>,2.31943572761741,188.23,1.71858,1.71858
381892,4160664,N1CC[C@@H](OCC2=CC=CC=C2)C1,MCULE-8225177773,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A98A0>,2.30433453690452,177.247,1.5651,1.5651
340329,3850079,N1C(O)=CC(=O)NC=1C(C)C,MCULE-5723718707,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9800>,2.80508999146964,154.169,0.5989,0.5989
540638,5298766,CNC(CC(C1C=CC=CC=1)=O)=O,MCULE-4382256232,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A97B0>,1.71114359616267,177.203,1.0054,1.0054
175059,2290764,C(C1C=CC=CN=1)=CC1=CC=C(C=C1)O,MCULE-8625337511,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9760>,1.93212682509762,197.237,2.9576,2.9576
207091,2741780,N(CC1C=CC(=CC=1)C)C(C)(C)C,MCULE-5424149612,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9710>,1.59202656319564,177.291,2.88312,2.88312
401132,4217687,C(OC)(=O)C(NC(C)C)CC,MCULE-5445228076,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A96C0>,2.59259186875505,159.229,0.936,0.936
29592,323564,C(NCCC)(=O)C1=CC=CC=C1C,MCULE-4522376564,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9670>,1.37465128847037,177.247,2.13482,2.13482
181079,2379979,N1C(N)=NNC=1C1CC(N(C)C1)=O,MCULE-2462306071,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9620>,3.37754282092819,181.199,-0.667400000000001,-0.667400000000001
403700,4225244,C1C2C(NC=NC=2C(OC)=NC=1)=O,MCULE-2773069409,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A95D0>,2.63875783732691,177.163,0.3267,0.3267
486598,4638246,NS(C1=C(C2CC2)C=CC=C1)(=O)=O,MCULE-4693909165,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9580>,1.92563975000883,197.259,1.2114,1.2114
538171,5283342,N1(C=NC=C1)CCCN1C=NC=C1,MCULE-1496561266,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9530>,2.37674389202066,176.223,1.1699,1.1699
553357,5412074,O=C(O)C[C@@H](N)C1C(C)=CC=C(C)C=1,MCULE-6250702090,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A94E0>,2.40036577719362,193.246,1.77794,1.77794
577263,5595400,C1=C([C@H](C(=O)OC)N)OC(C)=C1C,MCULE-7739776636,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9490>,3.22022336391461,183.207,1.06924,1.06924
95819,1119737,C(NCC)(CC1C=CC(=CC=1)CC)=O,MCULE-4630422107,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9440>,1.52151135492291,191.274,1.9276,1.9276
270315,3408063,C1(SC=C(CO)N=1)NC(C)=O,MCULE-8198645039,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A93F0>,2.18918649014338,172.209,0.5938,0.5938
483763,4631342,CCOC([C@@H]1OCCNC1)=O,MCULE-2826637726,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A93A0>,2.91794856850691,159.185,-0.4621,-0.4621
209175,2765415,N1C2=CC=CC=C2NC=1CSC,MCULE-5412187894,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9350>,2.07630244052872,178.26,2.4259,2.4259
431928,4311493,C(CCCC)C[C@H](N)C,MCULE-9213725375,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9300>,2.25970800122184,129.247,2.304,2.304
159591,2171680,OC(C1NCCNC1)=O,MCULE-4697614875,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A92B0>,3.17749661660645,130.147,-1.3676,-1.3676
384202,4169288,C1=CC=NC(C(=O)C2C=CC=CC=2)=C1C,MCULE-2203246611,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9260>,1.6721828504676,197.237,2.62102,2.62102
172392,2265465,C(COC1C=CC=CC=1)(NNC)=O,MCULE-1198754391,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9210>,1.73856698493606,180.207,0.316,0.316
224536,2957993,N#CC1=CC=CC=C1OCC(N)=O,MCULE-8175551418,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A91C0>,1.84253975000883,176.175,0.42238,0.42238
